Date,AAPL,AMGN,AMZN,AXP,BA,CAT,CRM,CSCO,CVX,DIS,GS,HD,HON,IBM,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,NVDA,PG,SHW,TRV,TSLA,UNH,V,VZ,WMT
2022-05-06,154.99954223632812,215.1856689453125,114.77249908447266,160.6292724609375,148.89999389648438,203.47906494140625,168.49267578125,44.909828186035156,151.8900604248047,108.94414520263672,288.82708740234375,272.55255126953125,183.4443359375,121.24408721923828,161.4206085205078,113.98235321044922,59.16617202758789,234.13204956054688,109.82784271240234,81.11336517333984,267.80169677734375,109.63756561279297,18.64545249938965,145.5579071044922,265.9357604980469,161.5273895263672,288.54998779296875,477.86785888671875,198.1853790283203,39.59530258178711,47.99908447265625
2022-05-09,149.855224609375,217.67874145507812,108.78900146484375,154.73841857910156,133.30999755859375,195.5541534423828,162.43606567382812,44.57298278808594,141.7100830078125,105.6745376586914,285.0708923339844,275.071533203125,182.06451416015625,119.83573913574219,162.29925537109375,112.26874542236328,59.047367095947266,231.06044006347656,111.92112731933594,80.42510223388672,257.9076843261719,106.49658203125,16.923185348510742,145.1940155029297,269.42803955078125,161.79087829589844,262.3699951171875,465.2425842285156,188.5897979736328,39.88239669799805,48.560726165771484
2022-05-10,152.26971435546875,219.0163116455078,108.85900115966797,155.51683044433594,132.9499969482422,192.42587280273438,165.9608154296875,45.11011505126953,143.07156372070312,106.36599731445312,281.5362548828125,269.6355285644531,182.82484436035156,115.1025619506836,162.07960510253906,109.5324935913086,58.49901580810547,229.37059020996094,109.5267105102539,80.58110809326172,262.7036437988281,104.84947204589844,17.567161560058594,144.42889404296875,259.1166076660156,162.79786682128906,266.67999267578125,466.76336669921875,189.15655517578125,39.48045349121094,47.87712860107422
2022-05-11,144.3758544921875,218.95257568359375,105.37200164794922,153.17202758789062,129.38999938964844,194.5303497314453,160.12265014648438,44.2907600402832,145.1894073486328,103.92613220214844,278.2969055175781,262.0417175292969,180.24351501464844,116.54658508300781,161.20095825195312,108.8415298461914,58.773193359375,228.20358276367188,107.53624725341797,81.8475112915039,253.9792938232422,103.34600830078125,16.603689193725586,142.39480590820312,257.46295166015625,162.22378540039062,244.6666717529297,464.9842529296875,192.22479248046875,39.2753791809082,47.3764762878418
2022-05-12,140.4929656982422,222.6648712158203,106.93049621582031,147.29075622558594,123.13999938964844,192.46380615234375,159.27867126464844,43.963016510009766,146.56871032714844,103.03711700439453,276.3219909667969,268.2742004394531,182.0172576904297,118.46302032470703,162.79345703125,108.74940490722656,58.955970764160156,227.97952270507812,109.87190246582031,83.3525161743164,248.91043090820312,103.32687377929688,16.149410247802734,141.81629943847656,267.06414794921875,163.15545654296875,242.6666717529297,457.95428466796875,189.89962768554688,39.423038482666016,47.33154296875
2022-05-13,144.97703552246094,221.4638214111328,113.05500030517578,152.55697631835938,127.19999694824219,193.69615173339844,165.72251892089844,45.11921310424805,149.380615234375,106.02027130126953,283.3174743652344,274.1454772949219,182.59278869628906,119.08699798583984,161.85995483398438,109.71675109863281,60.061798095703125,228.77308654785156,109.65890502929688,82.96707916259766,254.53500366210938,108.22029876708984,17.677988052368164,143.33721923828125,265.8871154785156,162.6002197265625,256.5299987792969,464.26690673828125,195.04925537109375,39.52146530151367,47.51447677612305
2022-05-16,143.4297637939453,223.67422485351562,110.81050109863281,150.32749938964844,124.05000305175781,196.4073028564453,162.95236206054688,44.609397888183594,153.95452880859375,103.89649963378906,280.04119873046875,274.1083984375,182.9984893798828,120.36163330078125,162.9856719970703,108.95208740234375,60.2811393737793,227.83946228027344,110.540283203125,84.71983337402344,254.90538024902344,107.82767486572266,17.23668670654297,144.73675537109375,263.98046875,164.2188720703125,241.4566650390625,467.9206848144531,193.6590576171875,40.2269172668457,47.56582260131836
2022-05-17,147.07614135742188,225.0316619873047,115.36849975585938,155.53604125976562,132.0500030517578,202.00027465820312,162.5651397705078,46.06603240966797,154.86221313476562,107.31427001953125,288.8363342285156,278.70172119140625,187.81027221679688,123.33881378173828,163.66297912597656,112.56355285644531,60.116634368896484,225.5894775390625,111.8917465209961,85.34385681152344,260.0912170410156,110.98782348632812,18.148242950439453,144.3262481689453,261.9280090332031,166.93861389160156,253.8699951171875,471.08648681640625,199.7191619873047,40.1448860168457,42.15485763549805
2022-05-18,138.7781982421875,223.75680541992188,107.11250305175781,150.01039123535156,125.5199966430664,197.1182861328125,156.21067810058594,44.0267448425293,150.780029296875,103.0272445678711,283.0775451660156,264.0976257324219,182.91354370117188,118.49868774414062,160.6243438720703,110.6380615234375,55.93095016479492,215.71180725097656,109.38714599609375,84.51793670654297,248.24932861328125,104.73456573486328,16.91120147705078,135.33154296875,252.58935546875,164.04946899414062,236.60333251953125,450.8573303222656,195.79330444335938,40.10387420654297,39.292110443115234
2022-05-19,135.3585205078125,224.49974060058594,107.31900024414062,147.99229431152344,127.13999938964844,195.9996795654297,154.49298095703125,37.98171615600586,149.70339965820312,101.88139343261719,284.4341735839844,266.48687744140625,181.76251220703125,115.57501220703125,159.1966094970703,108.9981460571289,54.83427429199219,213.7978973388672,109.0310287475586,84.50878143310547,247.33090209960938,101.92874908447266,17.096908569335938,132.21511840820312,252.8916015625,159.32522583007812,236.47332763671875,457.7151794433594,193.228271484375,40.2761344909668,38.21376419067383
2022-05-20,135.5950164794922,227.00363159179688,107.59100341796875,147.26194763183594,120.69999694824219,187.5249481201172,158.51417541503906,39.09238815307617,150.564697265625,101.17018127441406,283.1420593261719,265.9590148925781,179.0264129638672,114.5231704711914,161.9789276123047,108.1044921875,55.729896545410156,218.38197326660156,106.7088394165039,85.84857940673828,246.7642059326172,103.42261505126953,16.667593002319336,132.299072265625,251.50706481933594,158.32769775390625,221.3000030517578,464.58258056640625,194.85342407226562,40.62885665893555,38.255489349365234
2022-05-23,141.03501892089844,228.4160919189453,107.55699920654297,152.83566284179688,124.06999969482422,193.52548217773438,159.179443359375,39.46566390991211,154.0636749267578,104.53857421875,292.19561767578125,264.8847351074219,178.86602783203125,116.92097473144531,165.2857666015625,114.79308319091797,57.44803237915039,222.200439453125,107.11690521240234,86.10552978515625,254.66856384277344,104.02593231201172,16.871265411376953,135.3408660888672,252.79408264160156,161.96029663085938,224.96665954589844,470.6561279296875,203.20443725585938,40.74369812011719,39.3466682434082
2022-05-24,138.32489013671875,231.03005981445312,104.0999984741211,149.55873107910156,119.4000015258789,194.9474334716797,155.81350708007812,39.8480224609375,154.8891143798828,100.35030364990234,289.74072265625,266.6350402832031,179.22451782226562,119.26524353027344,167.0911407470703,116.41455078125,58.50816345214844,228.28761291503906,108.1333236694336,86.84884643554688,253.66213989257812,102.74271392822266,16.12844467163086,137.74813842773438,251.21456909179688,163.66363525390625,209.3866729736328,475.8974914550781,198.37789916992188,41.57218551635742,39.83770751953125
