,AAPL,AMGN,AMZN,AXP,BA,CAT,CRM,CSCO,CVX,DIS,GS,HD,HON,IBM,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,NVDA,PG,SHW,TRV,UNH,V,VZ,WMT
2023-07-17,192.3188323974609,215.9241485595703,133.55999755859375,171.63092041015625,211.8699951171875,249.9346923828125,226.37789916992188,48.20292282104492,142.609130859375,84.51592254638672,312.688720703125,302.57159423828125,200.4496612548828,125.80813598632812,150.65509033203125,147.03579711914062,57.655391693115234,282.8318176269531,79.32794952392578,100.46752166748048,341.0613708496094,105.62735748291016,46.43564987182617,142.68460083007812,263.8336486816406,162.98179626464844,471.1417846679688,240.76614379882807,27.92683982849121,50.49789047241211
2023-07-18,192.0610809326172,220.4067840576172,132.8300018310547,174.22409057617188,211.57000732421875,256.0990905761719,226.0105438232422,48.61085510253906,142.8972625732422,84.90115356445312,322.3121337890625,303.2513732910156,197.637939453125,126.85778045654295,150.64559936523438,147.30421447753906,57.4278450012207,282.00640869140625,80.34976959228516,100.8291473388672,354.6355285644531,106.60871124267578,47.46808242797852,142.9527587890625,263.6957092285156,165.33094787597656,486.6363220214844,237.5886688232422,28.645872116088867,50.40657806396485
2023-07-19,193.4192657470703,219.91395568847656,135.36000061035156,173.32383728027344,208.6000061035156,256.3332214355469,232.7025604248047,49.73979568481445,143.77090454101562,85.97786712646484,325.44659423828125,305.8553771972656,197.5609130859375,126.97023010253906,150.34254455566406,147.86981201171875,58.44233322143555,282.303955078125,80.71638488769531,100.8291473388672,350.2850341796875,106.76416778564452,47.05131530761719,143.92958068847656,264.010986328125,164.88624572753906,490.2374267578125,238.2301025390625,30.15495109558105,50.422882080078125
2023-07-20,191.4662628173828,221.0322723388672,129.9600067138672,173.31405639648438,213.6100006103516,254.7137908935547,226.5367431640625,49.68287658691406,145.3601837158203,85.1579818725586,335.2993469238281,305.48199462890625,200.24745178222656,129.68809509277344,159.47256469726562,149.69122314453125,59.15342712402344,285.1833190917969,81.34819793701172,103.21784210205078,342.1859436035156,104.48081970214844,45.49515914916992,145.09664916992188,262.35601806640625,167.8541259765625,490.7629699707031,236.453857421875,29.862010955810547,51.35555648803711
2023-07-21,190.28651428222656,222.5391082763672,130.0,166.5717315673828,211.8000030517578,251.35777282714844,226.4374847412109,49.929534912109375,147.4885711669922,86.11614990234375,336.3506164550781,306.8031311035156,200.8637084960937,130.212890625,161.1868133544922,148.54086303710938,59.20083236694336,283.7243957519531,81.37939453125,105.05455780029295,339.1278076171875,105.9674301147461,44.28482055664063,147.38063049316406,264.72021484375,167.0710906982422,492.9917907714844,236.08876037597656,30.07505416870117,51.64579772949219
2023-07-24,191.0895233154297,223.10772705078125,128.8000030517578,164.1938018798828,215.8699951171875,253.0357818603516,224.05455017089844,50.38490295410156,150.39761352539062,85.54322814941406,343.011474609375,311.2452392578125,201.5570068359375,130.77523803710938,162.0297393798828,151.46469116210938,59.21979522705078,283.4364624023437,81.33259582519531,103.5318832397461,340.44970703125,105.68565368652344,44.5876579284668,147.85287475585938,264.0207824707031,169.02386474609375,495.0842895507813,237.55908203125,30.163822174072266,51.94906997680664
2023-07-25,191.9520263671875,223.00347900390625,129.1300048828125,162.9314422607422,214.1199951171875,255.6600952148437,224.42190551757807,50.84976196289063,151.0853729248047,84.5850601196289,338.9690856933594,311.264404296875,201.90362548828125,131.51560974121094,163.27041625976562,150.33352661132812,59.02069091796875,280.60504150390625,85.66950988769531,102.3327865600586,346.2405090332031,105.22898864746094,45.654075622558594,148.1997833251953,271.8423156738281,166.3943634033203,497.274169921875,235.53616333007807,30.394630432128903,51.906681060791016
2023-07-26,192.824447631836,222.9087371826172,128.14999389648438,164.15464782714844,232.8000030517578,252.0114288330078,223.97511291503903,50.48926162719727,149.95150756835938,84.81226348876953,341.70220947265625,315.5342102050781,200.53631591796875,132.20913696289062,163.58297729492188,151.234619140625,59.7791862487793,280.01959228515625,87.86135864257812,101.96163940429688,333.2088317871094,106.20062255859376,45.42720031738281,148.35400390625,276.7085876464844,168.3665008544922,494.4224853515625,233.96717834472656,30.483396530151367,52.092559814453125
2023-07-27,191.55545043945312,223.70480346679688,128.25,160.09359741210938,233.75,251.99191284179688,223.5481719970703,50.280555725097656,148.3900909423828,84.31836700439453,338.7875366210937,315.6490783691406,189.12579345703125,133.98977661132812,164.5016632080078,149.5666046142578,59.20083236694336,283.3212890625,86.73033142089844,100.18202209472656,326.2540283203125,104.6168441772461,45.874961853027344,146.5904083251953,272.9259033203125,169.05287170410156,491.7265319824219,231.34231567382807,29.78211975097656,51.903411865234375
2023-07-28,194.1429901123047,224.008041381836,132.2100067138672,161.88438415527344,238.69000244140625,254.06988525390625,223.99496459960932,49.41724395751953,147.6558380126953,85.0789566040039,337.5643310546875,317.2383117675781,187.9510498046875,134.43963623046875,165.24984741210938,150.4197998046875,59.2387580871582,282.2079467773437,87.26854705810547,101.2002944946289,333.8007507324219,105.53990173339844,46.724491119384766,150.73439025878906,275.94024658203125,167.49642944335938,489.4685363769531,232.634994506836,30.208208084106445,52.14799499511719
2023-07-31,194.75765991210932,221.90415954589844,133.67999267578125,165.26046752929688,238.8500061035156,258.6941833496094,223.4091644287109,49.36981201171875,152.1077423095703,87.80528259277344,340.0871887207031,319.6029968261719,186.9303436279297,135.12376403808594,158.6675262451172,151.42637634277344,58.71729278564453,281.411376953125,86.97213745117188,101.49532318115234,331.3838195800781,107.2597198486328,46.7035026550293,150.6283721923828,272.374267578125,166.86807250976562,492.8360595703125,234.5888519287109,30.252593994140625,52.13169479370117
2023-08-01,193.9248809814453,219.9803009033203,131.69000244140625,166.01394653320312,238.009994506836,281.6007080078125,222.6744384765625,49.95799255371094,150.84375,87.94357299804688,341.8551330566406,317.9084777832031,186.304443359375,134.3271484375,159.95559692382812,150.67861938476562,58.56558990478516,279.366943359375,86.23892211914062,100.19153594970705,331.79815673828125,106.29779815673828,46.48162460327149,150.58018493652344,276.0190734863281,166.57803344726562,491.2496337890625,236.6117553710937,29.675596237182617,51.88711166381836
2023-08-02,190.9209899902344,218.3597412109375,128.2100067138672,163.1761016845703,231.3800048828125,280.5470886230469,218.9312438964844,49.882102966308594,148.4551544189453,85.24689483642578,335.5287475585937,314.4907531738281,185.74595642089844,135.11439514160156,160.92164611816406,148.9722137451172,58.745731353759766,277.9752502441406,84.9518814086914,100.59123229980467,323.0775146484375,104.4613800048828,44.24484634399414,150.90782165527344,273.5366516113281,165.40829467773438,491.3080139160156,234.42108154296875,29.57794761657715,51.92298126220703
2023-08-03,189.52316284179688,218.63455200195312,128.91000366210938,162.84336853027344,231.3600006103516,274.5765686035156,214.02639770507807,50.4228515625,148.3993682861328,84.44676971435547,337.4974060058594,315.7831420898437,183.444580078125,135.37681579589844,161.61302185058594,149.8829345703125,58.44233322143555,279.3189697265625,83.6102523803711,100.61978149414062,322.2488708496094,105.55933380126952,44.4907112121582,151.30296325683594,269.1530456542969,163.7648468017578,491.3663940429688,235.6052398681641,29.34714698791504,51.9360237121582
2023-08-04,180.4221954345703,230.55665588378903,139.57000732421875,161.8648223876953,231.3600006103516,269.6889038085937,213.0633087158203,49.929534912109375,148.06480407714844,85.24689483642578,337.55474853515625,312.5090026855469,182.1928253173828,135.1800079345703,160.09762573242188,149.5666046142578,57.560577392578125,275.479736328125,82.29981994628906,99.9250717163086,323.353759765625,105.72452545166016,44.65562057495117,149.64537048339844,269.47808837890625,163.03977966308594,489.2933654785156,235.83221435546875,28.95656013488769,51.63600540161133
2023-08-07,177.30929565429688,239.71145629882807,142.22000122070312,163.381591796875,238.25,274.77166748046875,214.5228576660156,50.290035247802734,148.60386657714844,85.77043151855469,339.7909545898437,315.13214111328125,182.56837463378903,136.99813842773438,163.94287109375,150.2760009765625,58.01567459106445,279.6836853027344,82.08141326904297,100.96237182617188,325.6522521972656,107.34716796875,45.39222717285156,151.2258758544922,270.226806640625,164.46090698242188,497.0892333984375,238.3188934326172,28.87666893005371,52.33714294433594
2023-08-08,178.25108337402344,247.16036987304688,139.94000244140625,162.31495666503906,238.0399932861328,275.9813842773437,210.07470703125,50.33746719360352,148.3807830810547,87.0545654296875,332.8146667480469,313.83013916015625,180.69064331054688,136.74510192871094,164.0186309814453,149.43240356445312,57.75968551635742,277.93682861328125,81.21559143066406,101.26692962646484,321.6470947265625,106.5795669555664,44.63963317871094,151.38967895507812,268.73931884765625,162.29539489746094,492.3396606445313,236.1282196044922,28.91217613220215,52.38931655883789
2023-08-09,176.65496826171875,245.7577972412109,137.85000610351562,160.3089141845703,237.8600006103516,277.5813293457031,204.3954162597656,50.27106475830078,148.5759735107422,86.42237091064453,327.49169921875,314.2130432128906,182.22171020507807,135.07669067382812,163.9144744873047,147.4288330078125,57.89242935180664,276.64111328125,80.89578247070312,100.9719009399414,317.8786926269531,106.5795669555664,42.5307846069336,151.1969451904297,267.458740234375,161.72503662109375,488.6899108886719,236.592025756836,29.03645706176757,52.4741096496582
2023-08-10,176.4368438720703,248.35452270507807,138.55999755859375,160.03488159179688,238.259994506836,276.8887023925781,206.76840209960932,50.63156509399414,149.47752380371094,90.64026641845705,325.3033142089844,315.352294921875,182.7348480224609,135.797119140625,163.0620574951172,147.20835876464844,57.75968551635742,276.0364990234375,81.04399108886719,100.46752166748048,318.5692443847656,105.93828582763672,42.364871978759766,150.44528198242188,268.78857421875,161.38668823242188,490.0232849121094,237.4323883056641,29.311643600463867,52.44792556762695
2023-08-11,176.4963836669922,248.78094482421875,138.41000366210938,161.72781372070312,235.72000122070312,278.2545166015625,207.2152099609375,51.03001403808594,152.56314086914062,87.9336929321289,325.6186828613281,316.9893493652344,184.6034393310547,135.67388916015625,164.6531982421875,148.06153869628906,57.9967155456543,277.01544189453125,81.5510025024414,102.24712371826172,316.6751708984375,105.02494049072266,40.832706451416016,151.32225036621094,269.6357727050781,161.309326171875,494.4322204589844,237.313720703125,29.61345863342285,52.755558013916016
2023-08-14,178.15428161621094,247.32147216796875,140.57000732421875,162.5204620361328,236.7100067138672,277.59112548828125,210.5513153076172,51.11539840698242,152.4516143798828,87.72625732421875,322.7612609863281,315.8788757324219,183.48033142089844,134.52685546875,164.26490783691406,148.36830139160156,57.72175598144531,277.1977844238281,80.6695785522461,103.64608764648438,319.66424560546875,104.5876922607422,43.7291259765625,150.13685607910156,272.5023498535156,160.73895263671875,497.274169921875,240.1412506103516,29.790996551513672,52.36283874511719
2023-08-15,176.15887451171875,252.09793090820312,137.6699981689453,158.4398193359375,232.259994506836,270.5961608886719,207.29464721679688,50.61259078979492,147.99974060058594,85.99761962890625,317.4765319824219,317.9754943847656,181.82473754882807,134.48892211914062,163.79132080078125,144.59129333496094,57.33303451538086,276.7083435058594,78.8911361694336,103.40817260742188,317.5137023925781,103.52861785888672,43.91602325439453,149.1731414794922,271.1527404785156,158.04176330566406,493.1474914550781,237.10614013671875,29.524688720703125,52.09447479248047
